alert_id,source_file,rule_name,event_time,description,priority,container_id,pod_name,image_name,user_name,user_loginuid,command,k8s_namespace,tags,label,raw_line
1005,Attacks-Pod-jdbjh.txt,Write below monitored dir,03:46:17.323004232,an attempt to write to any file below a set of monitored directories,ERROR,4d0915277ab7,sensitive-mount-deployment-7fd6f8467-pg725,busybox:latest,root,0,container:4d0915277ab7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-pg725 container=4d0915277ab7 image=busybox:latest mounts=/var/lib/kubelet/pods/a40592f7-d9c8-41f0-a693-228706941cbf/etc-hosts:/etc/hosts::true:rprivate,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below monitored dir, desc= 03:46:17.323004232: an attempt to write to any file below a set of monitored directories, parameter=user=root user_loginuid=0 command=container:4d0915277ab7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-pg725 container=4d0915277ab7 image=busybox:latest mounts=/var/lib/kubelet/pods/a40592f7-d9c8-41f0-a693-228706941cbf/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/a40592f7-d9c8-41f0-a693-228706941cbf/containers/busybox/3ac3f892:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/a40592f7-d9c8-41f0-a693-228706941cbf/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate, priority=ERROR, container=4d0915277ab7, pod=sensitive-mount-deployment-7fd6f8467-pg725, tag=[""filesystem"", ""mitre_persistence""], attack"
1006,Attacks-Pod-jdbjh.txt,Unprivileged Delegation of Page Faults Handling to a Userspace Process,22:25:30.808039841,Detect a successful unprivileged userfaultfd syscall which might act as an attack primitive to exploit other bugs,CRITICAL,1b8004261d67,falco-event-generator-deployment-7bf5f7d76b-4824w,falcosecurity/event-generator,root,-1,event-generator run --loop directory=/bin/directory-created-by-event-generator container_id=1b8004261d67 image=falcosecurity/event-generator,,"[""syscall"", ""mitre_defense_evasion""]",attack,"rule= Unprivileged Delegation of Page Faults Handling to a Userspace Process, desc= 22:25:30.808039841: Detect a successful unprivileged userfaultfd syscall which might act as an attack primitive to exploit other bugs, parameter=user=root user_loginuid=-1 command=event-generator run --loop directory=/bin/directory-created-by-event-generator container_id=1b8004261d67 image=falcosecurity/event-generator, priority=CRITICAL, container=1b8004261d67, pod=falco-event-generator-deployment-7bf5f7d76b-4824w, tag=[""syscall"", ""mitre_defense_evasion""], attack"
1007,Attacks-Pod-jdbjh.txt,Create files below dev,22:28:37.302144995,creating any files below /dev other than known programs that manage devices. Some rootkits hide files in /dev.,ERROR,1b8004261d67,falco-event-generator-deployment-7bf5f7d76b-4824w,falcosecurity/event-generator,bin,-1,child --loglevel info run ^syscall.NonSudoSetuid$ uid=root container_id=1b8004261d67 image=falcosecurity/event-generator,,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Create files below dev, desc= 22:28:37.302144995: creating any files below /dev other than known programs that manage devices. Some rootkits hide files in /dev., parameter=user=bin user_loginuid=-1 cur_uid=2 parent=child command=child --loglevel info run ^syscall.NonSudoSetuid$ uid=root container_id=1b8004261d67 image=falcosecurity/event-generator, priority=ERROR, container=1b8004261d67, pod=falco-event-generator-deployment-7bf5f7d76b-4824w, tag=[""filesystem"", ""mitre_persistence""], attack"
1008,Attacks-Pod-jdbjh.txt,Read sensitive file trusted after startup,14:50:06.710149088,"an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n",WARNING,85ece5783dcf,privileged-deployment-574878fc9d-dj9gz,busybox:latest,root,0,container:85ece5783dcf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-dj9gz container=85ece5783dcf image=busybox:latest,default,"[""filesystem"", ""mitre_credential_access""]",attack,"rule= Read sensitive file trusted after startup, desc= 14:50:06.710149088: an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n, parameter=user=root user_loginuid=0 command=container:85ece5783dcf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-dj9gz container=85ece5783dcf image=busybox:latest, priority=WARNING, container=85ece5783dcf, pod=privileged-deployment-574878fc9d-dj9gz, tag=[""filesystem"", ""mitre_credential_access""], attack"
1009,Attacks-Pod-jdbjh.txt,Remove Bulk Data from Disk,17:37:59.449023919,Detect process running to clear bulk data from disk,WARNING,e52416cebed5,privileged-deployment-574878fc9d-spsg8,busybox:latest,root,0,container:e52416cebed5 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-spsg8 container=e52416cebed5 image=busybox:latest,default,"[""process"", ""mitre_persistence""]",attack,"rule= Remove Bulk Data from Disk, desc= 17:37:59.449023919: Detect process running to clear bulk data from disk, parameter=user=root user_loginuid=0 command=container:e52416cebed5 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-spsg8 container=e52416cebed5 image=busybox:latest, priority=WARNING, container=e52416cebed5, pod=privileged-deployment-574878fc9d-spsg8, tag=[""process"", ""mitre_persistence""], attack"
1010,Attacks-Pod-jdbjh.txt,Outbound Connection to C2 Servers,15:22:13.966286367,Detect outbound connection to command & control servers,WARNING,4eedfce98547,sensitive-mount-deployment-7fd6f8467-v6rfq,busybox:latest,root,0,container:4eedfce98547 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-v6rfq container=4eedfce98547 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""network""]",attack,"rule= Outbound Connection to C2 Servers, desc= 15:22:13.966286367: Detect outbound connection to command & control servers, parameter=user=root user_loginuid=0 command=container:4eedfce98547 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-v6rfq container=4eedfce98547 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/496b8eb6-d6b2-4847-86b4-b6a271c549e8/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/496b8eb6-d6b2-4847-86b4-b6a271c549e8/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/496b8eb6-d6b2-4847-86b4-b6a271c549e8/containers/busybox/ecbc727a:/dev/termination-log::true:rprivate, priority=WARNING, container=4eedfce98547, pod=sensitive-mount-deployment-7fd6f8467-v6rfq, tag=[""network""], attack"
1011,Attacks-Pod-jdbjh.txt,Write below monitored dir,08:25:30.427473859,an attempt to write to any file below a set of monitored directories,ERROR,e3605fd9db1a,sensitive-mount-deployment-7fd6f8467-64hhr,busybox:latest,root,0,container:e3605fd9db1a k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-64hhr container=e3605fd9db1a image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below monitored dir, desc= 08:25:30.427473859: an attempt to write to any file below a set of monitored directories, parameter=user=root user_loginuid=0 command=container:e3605fd9db1a k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-64hhr container=e3605fd9db1a image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/a8b01903-8331-4819-aa15-92fe5f2faea9/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/a8b01903-8331-4819-aa15-92fe5f2faea9/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/a8b01903-8331-4819-aa15-92fe5f2faea9/containers/busybox/8a5b8035:/dev/termination-log::true:rprivate, priority=ERROR, container=e3605fd9db1a, pod=sensitive-mount-deployment-7fd6f8467-64hhr, tag=[""filesystem"", ""mitre_persistence""], attack"
1012,Attacks-Pod-jdbjh.txt,Outbound or Inbound Traffic not to Authorized Server Process and Port,16:26:10.321879250,Detect traffic that is not to authorized server process and port.,WARNING,35fd6d76f1bf,privileged-deployment-574878fc9d-kf7hl,busybox:latest,root,0,container:35fd6d76f1bf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-kf7hl container=35fd6d76f1bf image=busybox:latest,default,"[""network""]",attack,"rule= Outbound or Inbound Traffic not to Authorized Server Process and Port, desc= 16:26:10.321879250: Detect traffic that is not to authorized server process and port., parameter=user=root user_loginuid=0 command=container:35fd6d76f1bf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-kf7hl container=35fd6d76f1bf image=busybox:latest, priority=WARNING, container=35fd6d76f1bf, pod=privileged-deployment-574878fc9d-kf7hl, tag=[""network""], attack"
1013,Attacks-Pod-jdbjh.txt,Container Drift Detected (chmod),16:44:41.010162201,New executable created in a container due to chmod,ERROR,beb2b8ae8280,sensitive-mount-deployment-7fd6f8467-tkrgf,busybox:latest,root,0,container:beb2b8ae8280 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-tkrgf container=beb2b8ae8280 image=busybox:latest mounts=/var/lib/kubelet/pods/40bda3bf-fe4f-49b6-9e52-28cf7f80e183/etc-hosts:/etc/hosts::true:rprivate,default,,attack,"rule= Container Drift Detected (chmod), desc= 16:44:41.010162201: New executable created in a container due to chmod, parameter=user=root user_loginuid=0 command=container:beb2b8ae8280 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-tkrgf container=beb2b8ae8280 image=busybox:latest mounts=/var/lib/kubelet/pods/40bda3bf-fe4f-49b6-9e52-28cf7f80e183/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/40bda3bf-fe4f-49b6-9e52-28cf7f80e183/containers/busybox/cfe36adc:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/40bda3bf-fe4f-49b6-9e52-28cf7f80e183/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate, priority=ERROR, container=beb2b8ae8280, pod=sensitive-mount-deployment-7fd6f8467-tkrgf, tag=, attack"
1014,Attacks-Pod-jdbjh.txt,Search Private Keys or Passwords,06:05:32.564300853,Detect grep private keys or passwords activity.\n,WARNING,8962cfa166a5,privileged-deployment-574878fc9d-q7r7c,busybox:latest,root,0,container:8962cfa166a5 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-q7r7c container=8962cfa166a5 image=busybox:latest,default,"[""process"", ""mitre_credential_access""]",attack,"rule= Search Private Keys or Passwords, desc= 06:05:32.564300853: Detect grep private keys or passwords activity.\n, parameter=user=root user_loginuid=0 command=container:8962cfa166a5 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-q7r7c container=8962cfa166a5 image=busybox:latest, priority=WARNING, container=8962cfa166a5, pod=privileged-deployment-574878fc9d-q7r7c, tag=[""process"", ""mitre_credential_access""], attack"
1015,Attacks-Pod-jdbjh.txt,Clear Log Activities,08:48:32.671309967,Detect clearing of critical log files,WARNING,96d160ebd35f,privileged-deployment-574878fc9d-jp4d6,busybox:latest,root,0,container:96d160ebd35f k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-jp4d6 container=96d160ebd35f image=busybox:latest,default,"[""file"", ""mitre_defense_evasion""]",attack,"rule= Clear Log Activities, desc= 08:48:32.671309967: Detect clearing of critical log files, parameter=user=root user_loginuid=0 command=container:96d160ebd35f k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-jp4d6 container=96d160ebd35f image=busybox:latest, priority=WARNING, container=96d160ebd35f, pod=privileged-deployment-574878fc9d-jp4d6, tag=[""file"", ""mitre_defense_evasion""], attack"
1016,Attacks-Pod-jdbjh.txt,Read sensitive file untrusted,05:45:14.877410699,an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n,WARNING,5d1763f0a80c,sensitive-mount-deployment-7fd6f8467-flszn,busybox:latest,root,0,container:5d1763f0a80c k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-flszn container=5d1763f0a80c image=busybox:latest mounts=/var/lib/kubelet/pods/d2ca2f0a-64d6-47e9-ab50-38cc6c5b452f/etc-hosts:/etc/hosts::true:rprivate,default,"[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""]",attack,"rule= Read sensitive file untrusted, desc= 05:45:14.877410699: an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n, parameter=user=root user_loginuid=0 command=container:5d1763f0a80c k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-flszn container=5d1763f0a80c image=busybox:latest mounts=/var/lib/kubelet/pods/d2ca2f0a-64d6-47e9-ab50-38cc6c5b452f/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/d2ca2f0a-64d6-47e9-ab50-38cc6c5b452f/containers/busybox/178d431d:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/d2ca2f0a-64d6-47e9-ab50-38cc6c5b452f/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate, priority=WARNING, container=5d1763f0a80c, pod=sensitive-mount-deployment-7fd6f8467-flszn, tag=[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""], attack"
1017,Attacks-Pod-jdbjh.txt,Launch Disallowed Container,17:09:16.783682030,Detect the initial process started by a container that is not in a list of allowed containers.\n,WARNING,c8f9340826e9,sensitive-mount-deployment-7fd6f8467-rnsbs,busybox:latest,root,0,container:c8f9340826e9 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-rnsbs container=c8f9340826e9 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""container"", ""mitre_lateral_movement""]",attack,"rule= Launch Disallowed Container, desc= 17:09:16.783682030: Detect the initial process started by a container that is not in a list of allowed containers.\n, parameter=user=root user_loginuid=0 command=container:c8f9340826e9 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-rnsbs container=c8f9340826e9 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/f9de2351-0d88-4afa-8862-f49021c65239/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/f9de2351-0d88-4afa-8862-f49021c65239/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/f9de2351-0d88-4afa-8862-f49021c65239/containers/busybox/12d12e47:/dev/termination-log::true:rprivate, priority=WARNING, container=c8f9340826e9, pod=sensitive-mount-deployment-7fd6f8467-rnsbs, tag=[""container"", ""mitre_lateral_movement""], attack"
1018,Attacks-Pod-jdbjh.txt,Write below root,15:24:50.458811902,an attempt to write to any file directly below / or /root,ERROR,ed8549387e63,sensitive-mount-deployment-7fd6f8467-hdn95,busybox:latest,root,0,container:ed8549387e63 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-hdn95 container=ed8549387e63 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below root, desc= 15:24:50.458811902: an attempt to write to any file directly below / or /root, parameter=user=root user_loginuid=0 command=container:ed8549387e63 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-hdn95 container=ed8549387e63 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/c482e755-5237-4ab8-81cc-c98979ed790d/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/c482e755-5237-4ab8-81cc-c98979ed790d/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/c482e755-5237-4ab8-81cc-c98979ed790d/containers/busybox/2f358c13:/dev/termination-log::true:rprivate, priority=ERROR, container=ed8549387e63, pod=sensitive-mount-deployment-7fd6f8467-hdn95, tag=[""filesystem"", ""mitre_persistence""], attack"
1019,Attacks-Pod-jdbjh.txt,Container Drift Detected (open+create),23:54:37.031654542,New executable created in a container due to open+create,ERROR,aee3016ce725,sensitive-mount-deployment-7fd6f8467-bjc5d,busybox:latest,root,0,container:aee3016ce725 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-bjc5d container=aee3016ce725 image=busybox:latest mounts=/var/lib/kubelet/pods/d87eed04-de5a-441e-8325-7b3783c98999/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,default,,attack,"rule= Container Drift Detected (open+create), desc= 23:54:37.031654542: New executable created in a container due to open+create, parameter=user=root user_loginuid=0 command=container:aee3016ce725 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-bjc5d container=aee3016ce725 image=busybox:latest mounts=/var/lib/kubelet/pods/d87eed04-de5a-441e-8325-7b3783c98999/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/d87eed04-de5a-441e-8325-7b3783c98999/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/d87eed04-de5a-441e-8325-7b3783c98999/containers/busybox/65208ba1:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate, priority=ERROR, container=aee3016ce725, pod=sensitive-mount-deployment-7fd6f8467-bjc5d, tag=, attack"
